proc_cd,modifier,description,rate,rate_unit,is_by_report,region_type,region_value
14061-2,,,2222.96,1,False,state,AL
14301-2,,,2159.51,1,False,state,AL
14302-2,,,454.17,1,False,state,AL
14350-2,,,1390.75,1,False,state,AL
15002-2,,,342.44,1,False,state,AL
15003-2,,,172.79,1,False,state,AL
15004-2,,,376.7,1,False,state,AL
15005-2,,,189.9,1,False,state,AL
15040-2,,,294.02,1,False,state,AL
15050-2,,,421.77,1,False,state,AL
15100-2,,,1265.36,1,False,state,AL
15101-2,,,364.81,1,False,state,AL
15110-2,,,936.08,1,False,state,AL
15111-2,,,176.41,1,False,state,AL
15115-2,,,1296.85,1,False,state,AL
15116-2,,,336.93,1,False,state,AL
15120-2,,,1846.78,1,False,state,AL
15121-2,,,718.18,1,False,state,AL
15130-2,,,788.28,1,False,state,AL
15131-2,,,144.63,1,False,state,AL
15135-2,,,1441.48,1,False,state,AL
15136-2,,,197.06,1,False,state,AL
15150-2,,,788.28,1,False,state,AL
15151-2,,,187.52,1,False,state,AL
15152-2,,,230.45,1,False,state,AL
15155-2,,,1153.82,1,False,state,AL
15156-2,,,365.53,1,False,state,AL
15157-2,,,394.14,1,False,state,AL
15200-2,,,957.6,1,False,state,AL
15201-2,,,718.18,1,False,state,AL
15220-2,,,1470.59,1,False,state,AL
15221-2,,,798.01,1,False,state,AL
15240-2,,,1185.61,1,False,state,AL
15241-2,,,1082.96,1,False,state,AL
15260-2,,,2063.35,1,False,state,AL
15261-2,,,1242.58,1,False,state,AL
15271-2,,,179.01,1,False,state,AL
15272-2,,,34.12,1,False,state,AL
15273-2,,,367.62,1,False,state,AL
15274-2,,,87.3,1,False,state,AL
15275-2,,,192.32,1,False,state,AL
15276-2,,,42.46,1,False,state,AL
15277-2,,,372.6,1,False,state,AL
15278-2,,,103.08,1,False,state,AL
15570-2,,,2336.96,1,False,state,AL
15572-2,,,2336.96,1,False,state,AL
15574-2,,,2336.96,1,False,state,AL
15576-2,,,2336.96,1,False,state,AL
15600-2,,,1014.58,1,False,state,AL
15610-2,,,1299.6,1,False,state,AL
15620-2,,,2165.97,1,False,state,AL
15630-2,,,2165.97,1,False,state,AL
15650-2,,,2177.38,1,False,state,AL
15730-2,,,1119.88,1,False,state,AL
15731-2,,,2205.68,1,False,state,AL
15733-2,,,1278.79,1,False,state,AL
15734-2,,,3112.12,1,False,state,AL
15736-2,,,3112.12,1,False,state,AL
15738-2,,,3112.12,1,False,state,AL
15740-2,,,3112.12,1,False,state,AL
15750-2,,,2621.99,1,False,state,AL
15756-2,,,12597.95,1,False,state,AL
15757-2,,,10213.8,1,False,state,AL
15758-2,,,9762.33,1,False,state,AL
15760-2CPT,,,2621.99,1,False,state,AL
15770-2,,,3134.97,1,False,state,AL
15771-2,,,567.07,1,False,state,AL
15772-2,,,169.19,1,False,state,AL
15773-2,,,573.47,1,False,state,AL
15774-2,,,162.68,1,False,state,AL
15775-2,,,72.93,1,False,state,AL
15777-2,,,264.51,1,False,state,AL
15778-2,,,393.27,1,False,state,AL
15780-2,,,3134.97,1,False,state,AL
15781-2,,,969.01,1,False,state,AL
15782-2,,,672.59,1,False,state,AL
15783-2,,,143.64,1,False,state,AL
15786-2,,,143.64,1,False,state,AL
15787-2,,,127.68,1,False,state,AL
15788-2,,,3133.07,1,False,state,AL
15789-2,,,3133.07,1,False,state,AL
15792-2,,,1238.16,1,False,state,AL
15793-2,,,1238.16,1,False,state,AL
15819-2,,,2621.99,1,False,state,AL
15820-2,,,1858.16,1,False,state,AL
15821-2,,,2667.57,1,False,state,AL
15822-2,,,2108.95,1,False,state,AL
15823-2,,,2108.95,1,False,state,AL
15824-2,,,2621.99,1,False,state,AL
15825-2,,,3921.55,1,False,state,AL
15826-2,,,2108.95,1,False,state,AL
15828-2,,,7626.51,1,False,state,AL
15829-2,,,2108.95,1,False,state,AL
15830-2,,,2951.28,1,False,state,AL
15832-2,,,7626.51,1,False,state,AL
15833-2,,,7626.51,1,False,state,AL
15834-2,,,7626.51,1,False,state,AL
15835-2,,,7626.51,1,False,state,AL
15836-2,,,7626.51,1,False,state,AL
15837-2,,,3625.16,1,False,state,AL
15838-2,,,3625.16,1,False,state,AL
15839-2CPT,,,3625.16,1,False,state,AL
15841-2,,,5084.31,1,False,state,AL
15842-2,,,5084.31,1,False,state,AL
15845-2,,,6178.75,1,False,state,AL
15847-2,,,456.08,1,False,state,AL
15851-2,,,75.22,1,False,state,AL
15852-2,,,399.0,1,False,state,AL
