proc_cd,modifier,description,rate,rate_unit,is_by_report,region_type,region_value
14020,,,889.2,1,False,state,AL
14021,,,1618.81,1,False,state,AL
14040,,,1254.01,1,False,state,AL
14041,,,1687.16,1,False,state,AL
14060,,,1527.59,1,False,state,AL
14061,,,2222.96,1,False,state,AL
14301,,,2159.51,1,False,state,AL
14302,,,454.17,1,False,state,AL
14350,,,1390.75,1,False,state,AL
15002,,,342.44,1,False,state,AL
15003,,,172.79,1,False,state,AL
15004,,,376.7,1,False,state,AL
15005,,,189.9,1,False,state,AL
15040,,,294.02,1,False,state,AL
15050,,,421.77,1,False,state,AL
15100,,,1265.36,1,False,state,AL
15101,,,364.81,1,False,state,AL
15110,,,936.08,1,False,state,AL
15111,,,176.41,1,False,state,AL
15115,,,1296.85,1,False,state,AL
15116,,,336.93,1,False,state,AL
15120,,,1846.78,1,False,state,AL
15121,,,718.18,1,False,state,AL
15130,,,788.28,1,False,state,AL
15131,,,144.63,1,False,state,AL
15135,,,1441.48,1,False,state,AL
15136,,,197.06,1,False,state,AL
15150,,,788.28,1,False,state,AL
15151,,,187.52,1,False,state,AL
15152,,,230.45,1,False,state,AL
15155,,,1153.82,1,False,state,AL
15156,,,365.53,1,False,state,AL
15157,,,394.14,1,False,state,AL
15200,,,957.6,1,False,state,AL
15201,,,718.18,1,False,state,AL
15220,,,1470.59,1,False,state,AL
15221,,,798.01,1,False,state,AL
15240,,,1185.61,1,False,state,AL
15241,,,1082.96,1,False,state,AL
15260,,,2063.35,1,False,state,AL
15261,,,1242.58,1,False,state,AL
15271,,,179.01,1,False,state,AL
15272,,,34.12,1,False,state,AL
15273,,,367.62,1,False,state,AL
15274,,,87.3,1,False,state,AL
15275,,,192.32,1,False,state,AL
15276,,,42.46,1,False,state,AL
15277,,,372.6,1,False,state,AL
15278,,,103.08,1,False,state,AL
15570,,,2336.96,1,False,state,AL
15572,,,2336.96,1,False,state,AL
15574,,,2336.96,1,False,state,AL
15576,,,2336.96,1,False,state,AL
15600,,,1014.58,1,False,state,AL
15610,,,1299.6,1,False,state,AL
15620,,,2165.97,1,False,state,AL
15630,,,2165.97,1,False,state,AL
15650,,,2177.38,1,False,state,AL
15730,,,1119.88,1,False,state,AL
15731,,,2205.68,1,False,state,AL
15733,,,1278.79,1,False,state,AL
15734,,,3112.12,1,False,state,AL
15736,,,3112.12,1,False,state,AL
15738,,,3112.12,1,False,state,AL
15740,,,3112.12,1,False,state,AL
15750,,,2621.99,1,False,state,AL
15756,,,12597.95,1,False,state,AL
15757,,,10213.8,1,False,state,AL
15758,,,9762.33,1,False,state,AL
15760,,,2621.99,1,False,state,AL
15770,,,3134.97,1,False,state,AL
15771,,,567.07,1,False,state,AL
15772,,,169.19,1,False,state,AL
15773,,,573.47,1,False,state,AL
15774,,,162.68,1,False,state,AL
15775,,,72.93,1,False,state,AL
15777,,,264.51,1,False,state,AL
15778,,,393.27,1,False,state,AL
15780,,,3134.97,1,False,state,AL
15781,,,969.01,1,False,state,AL
15782,,,672.59,1,False,state,AL
15783,,,143.64,1,False,state,AL
15786,,,143.64,1,False,state,AL
15787,,,127.68,1,False,state,AL
15788,,,3133.07,1,False,state,AL
15789,,,3133.07,1,False,state,AL
15792,,,1238.16,1,False,state,AL
15793,,,1238.16,1,False,state,AL
15819,,,2621.99,1,False,state,AL
15820,,,1858.16,1,False,state,AL
15821,,,2667.57,1,False,state,AL
15822,,,2108.95,1,False,state,AL
15823,,,2108.95,1,False,state,AL
15824,,,2621.99,1,False,state,AL
15825,,,3921.55,1,False,state,AL
15826,,,2108.95,1,False,state,AL
15828,,,7626.51,1,False,state,AL
15829,,,2108.95,1,False,state,AL
15830,,,2951.28,1,False,state,AL
15832,,,7626.51,1,False,state,AL
15833,,,7626.51,1,False,state,AL
15834,,,7626.51,1,False,state,AL
15835,,,7626.51,1,False,state,AL
15836,,,7626.51,1,False,state,AL
15837,,,3625.16,1,False,state,AL
15838,,,3625.16,1,False,state,AL
15839,,,3625.16,1,False,state,AL
15841,,,5084.31,1,False,state,AL
15842,,,5084.31,1,False,state,AL
15845,,,6178.75,1,False,state,AL
15847,,,456.08,1,False,state,AL
15851,,,75.22,1,False,state,AL
15852,,,399.0,1,False,state,AL
15853,,,10.93,1,False,state,AL
15854,,,15.4,1,False,state,AL
15876,,,1630.2,1,False,state,AL
15877,,,1630.2,1,False,state,AL
15878,,,1630.2,1,False,state,AL
15879,,,1630.2,1,False,state,AL
15920,,,1516.17,1,False,state,AL
15922,,,1960.79,1,False,state,AL
15931,,,1174.18,1,False,state,AL
15933,,,1595.96,1,False,state,AL
15934,,,1390.75,1,False,state,AL
15935,,,2108.95,1,False,state,AL
15936,,,1675.76,1,False,state,AL
15937,,,2108.95,1,False,state,AL
15940,,,1333.78,1,False,state,AL
15941,,,1812.58,1,False,state,AL
15944,,,1675.76,1,False,state,AL
15945,,,2108.95,1,False,state,AL
15946,,,3089.35,1,False,state,AL
15950,,,1174.18,1,False,state,AL
15951,,,1595.96,1,False,state,AL
15952,,,1675.76,1,False,state,AL
15953,,,2108.95,1,False,state,AL
15956,,,2690.4,1,False,state,AL
15958,,,3134.97,1,False,state,AL
16000,,,116.29,1,False,state,AL
16020,,,111.72,1,False,state,AL
16025,,,123.12,1,False,state,AL
16030,,,157.33,1,False,state,AL
16035,,,364.81,1,False,state,AL
16036,,,149.36,1,False,state,AL
17003,,,42.88,1,False,state,AL
17004,,,389.81,1,False,state,AL
17110,,,66.23,1,False,state,AL
17111,,,89.65,1,False,state,AL
17250,,,68.37,1,False,state,AL
17260,,,191.62,1,False,state,AL
17261,,,232.9,1,False,state,AL
17262,,,284.18,1,False,state,AL
17263,,,329.06,1,False,state,AL
17264,,,405.99,1,False,state,AL
17266,,,547.01,1,False,state,AL
17270,,,194.42,1,False,state,AL
17271,,,247.84,1,False,state,AL
17272,,,298.68,1,False,state,AL
17273,,,376.19,1,False,state,AL
17274,,,456.01,1,False,state,AL
17276,,,581.41,1,False,state,AL
17280,,,232.9,1,False,state,AL
17281,,,237.11,1,False,state,AL
17282,,,353.38,1,False,state,AL
17283,,,433.17,1,False,state,AL
17284,,,547.17,1,False,state,AL
17286,,,626.99,1,False,state,AL
17311,,,793.85,1,False,state,AL
17312,,,364.25,1,False,state,AL
17313,,,775.19,1,False,state,AL
17314,,,354.9,1,False,state,AL
17315,,,80.94,1,False,state,AL
17340,,,75.22,1,False,state,AL
17360,,,72.93,1,False,state,AL
17380,,,136.82,1,False,state,AL
19000,,,111.72,1,False,state,AL
19001,,,72.93,1,False,state,AL
19020,,,604.2,1,False,state,AL
19030,,,116.29,1,False,state,AL
19081,,,289.7,1,False,state,AL
19082,,,140.73,1,False,state,AL
19083,,,272.04,1,False,state,AL
19084,,,132.36,1,False,state,AL
19085,,,318.13,1,False,state,AL
19086,,,148.9,1,False,state,AL
19100,,,148.18,1,False,state,AL
19101,,,786.61,1,False,state,AL
19110,,,946.19,1,False,state,AL
19112,,,946.19,1,False,state,AL
19120,,,900.58,1,False,state,AL
19125,,,893.61,1,False,state,AL
19126,,,893.61,1,False,state,AL
19281,,,290.77,1,False,state,AL
19282,,,81.83,1,False,state,AL
19283,,,169.56,1,False,state,AL
19284,,,82.35,1,False,state,AL
19285,,,143.83,1,False,state,AL
19286,,,76.98,1,False,state,AL
19287,,,226.28,1,False,state,AL
19288,,,105.67,1,False,state,AL
19294,,,198.18,1,False,state,AL
19296,,,1135.51,1,False,state,AL
19297,,,568.58,1,False,state,AL
19298,,,1297.48,1,False,state,AL
19300,,,1125.41,1,False,state,AL
19301,,,1005.56,1,False,state,AL
19302,,,2800.3,1,False,state,AL
19303,,,1455.4,1,False,state,AL
19305,,,2815.86,1,False,state,AL
19306,,,5026.21,1,False,state,AL
19307,,,2808.08,1,False,state,AL
19316,,,5392.15,1,False,state,AL
19318,,,5392.15,1,False,state,AL
19325,,,2986.8,1,False,state,AL
19328,,,1573.19,1,False,state,AL
19330,,,1254.01,1,False,state,AL
19340,,,1402.19,1,False,state,AL
19342,,,2074.74,1,False,state,AL
19350,,,2302.79,1,False,state,AL
19357,,,4605.54,1,False,state,AL
19361,,,2986.8,1,False,state,AL
19364,,,16244.82,1,False,state,AL
19367,,,12054.78,1,False,state,AL
19368,,,12054.78,1,False,state,AL
19369,,,12054.78,1,False,state,AL
19370,,,1082.96,1,False,state,AL
19371,,,1082.96,1,False,state,AL
19380,,,1390.75,1,False,state,AL
20100,,,899.44,1,False,state,AL
20101,,,1525.6,1,False,state,AL
20102,,,1525.6,1,False,state,AL
20103,,,605.75,1,False,state,AL
20150,,,1003.96,1,False,state,AL
20200,,,323.76,1,False,state,AL
20205,,,513.0,1,False,state,AL
20206,,,216.59,1,False,state,AL
20220,,,218.89,1,False,state,AL
20225,,,1014.58,1,False,state,AL
20240,,,798.01,1,False,state,AL
20245,,,946.19,1,False,state,AL
20250,,,3043.78,1,False,state,AL
20251,,,3043.78,1,False,state,AL
20500,,,143.64,1,False,state,AL
20501,,,143.64,1,False,state,AL
20520,,,157.33,1,False,state,AL
20525,,,1436.39,1,False,state,AL
20526,,,67.64,1,False,state,AL
20527,,,78.14,1,False,state,AL
20550,,,82.1,1,False,state,AL
20551,,,67.64,1,False,state,AL
20552,,,101.47,1,False,state,AL
20553,,,135.27,1,False,state,AL
20555,,,643.24,1,False,state,AL
20560,,,57.05,1,False,state,AL
20561,,,97.98,1,False,state,AL
20600,,,96.4,1,False,state,AL
20605,,,84.34,1,False,state,AL
20606,,,108.77,1,False,state,AL
20610,,,86.65,1,False,state,AL
20611,,,124.22,1,False,state,AL
20612,,,65.91,1,False,state,AL
20615,,,718.18,1,False,state,AL
20650,,,364.81,1,False,state,AL
20660,,,1789.79,1,False,state,AL
20661,,,2735.95,1,False,state,AL
20662,,,798.01,1,False,state,AL
20663,,,798.01,1,False,state,AL
20664,,,2617.49,1,False,state,AL
20665,,,143.64,1,False,state,AL
20670,,,923.4,1,False,state,AL
20680,,,1345.15,1,False,state,AL
20690,,,2393.96,1,False,state,AL
20692,,,4548.53,1,False,state,AL
20693,,,2268.54,1,False,state,AL
20694,,,1094.42,1,False,state,AL
20696,,,2471.89,1,False,state,AL
20700,,,101.34,1,False,state,AL
20701,,,75.73,1,False,state,AL
20702,,,168.55,1,False,state,AL
20703,,,121.0,1,False,state,AL
20704,,,175.58,1,False,state,AL
20705,,,144.62,1,False,state,AL
20802,,,8800.71,1,False,state,AL
20805,,,8800.71,1,False,state,AL
20808,,,8800.71,1,False,state,AL
20816,,,9507.51,1,False,state,AL
20822,,,4719.55,1,False,state,AL
20824,,,9359.32,1,False,state,AL
20827,,,4719.55,1,False,state,AL
20838,,,8287.71,1,False,state,AL
20900,,,649.76,1,False,state,AL
20902,,,4354.76,1,False,state,AL
20910,,,1242.58,1,False,state,AL
20920,,,513.0,1,False,state,AL
20922,,,1014.58,1,False,state,AL
20924,,,4354.76,1,False,state,AL
20930,,,658.8,1,False,state,AL
20931,,,658.8,1,False,state,AL
20932,,,864.01,1,False,state,AL
20933,,,792.72,1,False,state,AL
20934,,,863.56,1,False,state,AL
20936,,,658.8,1,False,state,AL
20937,,,2174.22,1,False,state,AL
20938,,,2174.22,1,False,state,AL
20939,,,81.89,1,False,state,AL
20950,,,339.73,1,False,state,AL
20955,,,8207.88,1,False,state,AL
20956,,,7057.38,1,False,state,AL
20957,,,7057.38,1,False,state,AL
20962,,,8207.88,1,False,state,AL
20969,,,11171.9,1,False,state,AL
20970,,,11171.9,1,False,state,AL
20972,,,9290.9,1,False,state,AL
20973,,,9290.9,1,False,state,AL
20974,,,2211.59,1,False,state,AL
20975,,,2198.17,1,False,state,AL
21010,,,3260.4,1,False,state,AL
21011,,,604.07,1,False,state,AL
21012,,,654.53,1,False,state,AL
21013,,,942.47,1,False,state,AL
21014,,,1012.23,1,False,state,AL
21015,,,5164.17,1,False,state,AL
21016,,,2031.87,1,False,state,AL
21025,,,1573.19,1,False,state,AL
21026,,,969.01,1,False,state,AL
21029,,,1174.18,1,False,state,AL
21030,,,969.01,1,False,state,AL
21031,,,877.77,1,False,state,AL
21032,,,969.01,1,False,state,AL
21034,,,2553.54,1,False,state,AL
21040,,,877.77,1,False,state,AL
21044,,,2690.4,1,False,state,AL
21045,,,2690.4,1,False,state,AL
21046,,,2293.37,1,False,state,AL
21047,,,3441.78,1,False,state,AL
21048,,,2293.37,1,False,state,AL
21049,,,3686.4,1,False,state,AL
21050,,,3260.4,1,False,state,AL
21060,,,3260.4,1,False,state,AL
21070,,,1573.19,1,False,state,AL
21100,,,2177.38,1,False,state,AL
21110,,,1413.57,1,False,state,AL
21116,,,143.64,1,False,state,AL
21120,,,1789.79,1,False,state,AL
21121,,,2667.57,1,False,state,AL
21122,,,2667.57,1,False,state,AL
21123,,,2667.57,1,False,state,AL
21125,,,1766.96,1,False,state,AL
21127,,,2473.8,1,False,state,AL
21137,,,1653.0,1,False,state,AL
21138,,,2473.8,1,False,state,AL
21139,,,1653.0,1,False,state,AL
21141,,,8519.38,1,False,state,AL
21142,,,9031.29,1,False,state,AL
21143,,,9543.25,1,False,state,AL
21145,,,10430.9,1,False,state,AL
21146,,,10955.28,1,False,state,AL
21147,,,11491.11,1,False,state,AL
21150,,,10955.28,1,False,state,AL
